PERIOD,PRD_NBR,DC_NBR,warehouse_receipts
4,896761171,14,4800
1,896761171,17,12405
2,896761171,17,6640
1,897050011,14,664
1,897050011,17,10420
1,897050031,17,7976
1,897050031,14,454
1,897050051,14,1440
1,897050051,17,0
1,897050131,17,2774
1,897050181,17,0
1,897050181,14,0
1,897050191,17,0
1,897050221,17,1084
1,897050221,14,838
4,897050221,17,3444
3,897050221,14,1856
1,897100001,18,0
4,897100001,18,849
1,897100001,14,17
4,897100001,17,645
4,897100001,14,506
1,897100001,17,20
2,897636001,14,504
1,897636001,14,2030
2,897636001,18,1344
1,897636001,17,3016
2,897636001,17,96
1,897636001,18,5062
2,897636011,17,72
2,897636011,14,384
1,897636011,14,1294
1,897636011,18,2128
1,897636011,17,1966
2,897636011,18,840
1,897636021,14,816
2,897636021,14,312
3,897636021,14,48
2,897636021,17,96
1,897636021,17,1406
3,897636021,17,144
2,897636021,18,624
1,897636021,18,1480
3,897636021,18,216
1,897637001,17,2510
2,897637001,17,24
1,897637001,18,2826
2,897637001,14,264
1,897637001,14,1226
2,897637001,18,624
3,897638001,14,144
2,897638001,17,336
1,897638001,17,3658
2,897638001,18,1392
2,897638001,14,312
1,897638001,18,3450
1,897638001,14,1796
2,897638021,18,384
1,897638021,18,994
2,897638021,17,120
2,897638021,14,192
1,897638021,14,654
1,897638021,17,1108
3,897638021,14,120
1,897638031,14,388
2,897638031,18,312
2,897638031,14,168
1,897638031,17,916
3,897638031,14,72
1,897638031,18,764
2,897638031,17,144
4,897954611,14,1600
4,897954611,18,3840
2,897954611,14,280
4,897954611,17,5040
2,897954611,18,920
1,897954611,17,926
1,897954611,18,602
1,897954611,14,1522
2,897954611,17,1120
2,897954621,14,280
2,897954621,18,40
4,897954621,14,1800
2,897954621,17,760
4,897954621,17,6280
1,897954621,14,1060
4,897954621,18,3880
1,897954621,18,1232
1,897954621,17,630
3,898232001,18,7500
1,898232001,18,3298
2,898232001,18,15900
4,898232001,17,7920
1,898232001,14,28904
3,898232001,17,1680
4,898232001,14,3900
1,898232001,17,35620
4,898232001,18,15900
1,898232011,18,12708
3,898232011,17,3240
4,898232011,14,600
4,898232011,17,1740
3,898232011,18,7680
1,898232011,17,42641
1,898232011,14,26154
2,898232011,18,8040
4,898232011,18,14040
4,898232081,17,1380
4,898232081,14,1440
3,898232081,17,4560
1,898232081,14,18040
4,898232081,18,6840
1,898232081,18,5578
1,898232081,17,21702
2,898232081,18,5700
3,898232081,18,3540
3,898232451,18,2940
4,898232451,17,4560
3,898232451,17,5520
1,898232451,18,4084
1,898232451,14,16276
4,898232451,14,3900
2,898232451,18,11040
3,898232451,14,60
1,898232451,17,21016
4,898232451,18,9000
1,898232461,17,15844
3,898232461,18,1320
3,898232461,17,660
1,898232461,14,8610
3,898232461,14,360
4,898232461,18,6600
1,898232461,18,9080
4,898232461,14,4200
4,898232461,17,6600
1,898232501,18,0
1,898232501,14,11648
4,898232501,18,19538
1,898232501,17,3971
4,898232501,14,13372
4,898232501,17,30590
2,898233001,17,7760
3,898233001,17,2770
4,898233001,14,120
3,898233001,18,3660
4,898233001,17,6720
2,898233001,18,7660
1,898233001,18,11030
1,898233001,14,22182
1,898233001,17,16618
4,898233001,18,8160
3,898233011,14,120
4,898233011,14,3900
3,898233011,18,6540
4,898233011,17,4200
2,898233011,14,1020
1,898233011,17,19472
2,898233011,18,3480
1,898233011,18,12758
2,898233011,17,4120
3,898233011,17,2960
1,898233011,14,22056
4,898233011,18,8340
4,898233021,17,3840
1,898233021,14,6524
1,898233021,18,5332
1,898233021,17,9382
2,898233021,18,60
3,898233021,18,2460
4,898233021,14,2160
2,898233021,17,660
4,898233021,18,7260
3,898233021,14,1080
2,898233101,17,6700
2,898233101,18,3750
1,898233101,18,7592
2,898233101,14,660
1,898233101,17,15586
1,898233101,14,19510
4,898233101,14,3480
4,898233101,18,9600
4,898233101,17,8520
3,898233101,18,5040
3,898233101,17,360
1,898233361,17,17880
4,898233361,18,5400
2,898233361,14,1020
4,898233361,14,1020
1,898233361,14,10236
2,898233361,17,4500
4,898233361,17,60
1,898233361,18,10446
2,898233361,18,120
3,898233361,18,360
1,898233381,17,9756
1,898233381,14,10243
4,898233381,14,9722
1,898233381,18,5931
4,898233381,17,24735
4,898233381,18,18943
1,898481001,18,0
1,898481001,17,0
1,898481011,17,420
1,898481011,14,274
4,898481011,17,20120
1,898481011,18,184
4,898481011,14,8225
4,898481011,18,15155
4,898490061,18,9200
3,898490061,18,4990
3,898490061,17,4650
3,898490061,14,6750
1,898490061,17,3252
4,898490061,17,13620
1,898490061,14,964
4,898490061,14,9400
1,898490061,18,4808
4,898490071,18,16880
4,898490071,14,17650
1,898490071,18,10614
3,898490071,14,6690
3,898490071,18,5850
1,898490071,14,932
4,898490071,17,20370
1,898490071,17,8567
3,898490071,17,4530
1,898490101,14,496
1,898490101,18,4132
4,898490101,17,49437
3,898490101,14,8407
3,898490101,17,7927
3,898490101,18,8437
4,898490101,14,28215
1,898490101,17,4168
4,898490101,18,51001
4,898581001,14,4406
1,898581001,14,18384
2,898581001,17,13310
1,898581001,17,24462
4,898581001,17,15594
2,898581011,17,13672
1,898581011,17,16766
4,898581011,17,19292
1,898581011,14,7746
4,898581011,14,15208
1,898581011,18,10
2,898620001,17,1260
4,898620001,18,31590
4,898620001,17,21150
4,898620001,14,12420
1,898620001,14,32896
1,898620001,17,50885
2,898620001,18,1890
1,898620001,18,38166
4,898620011,14,13140
1,898620011,17,59069
2,898620011,18,6660
4,898620011,18,46530
1,898620011,14,35232
4,898620011,17,45540
2,898620011,17,6840
1,898620011,18,40599
1,898620071,17,25004
1,898620071,18,16797
1,898620071,14,12830
4,898620071,17,14040
4,898620071,18,16020
4,898620071,14,4230
2,898620071,17,90
1,898620491,17,31094
1,898620491,14,20239
1,898620491,18,14826
4,898620661,17,23671
3,898620661,14,6033
1,898620661,17,13684
4,898620661,18,18043
1,898620661,14,5088
1,898620661,18,3934
4,898620661,14,8708
3,898620691,14,6968
4,898620691,17,25305
1,898620691,14,5612
1,898620691,17,1753
4,898620691,18,21848
4,898620691,14,9355
1,898620691,18,247
1,898620861,17,31946
1,898620861,14,18654
1,898620861,18,11265
1,898620871,18,5920
1,898620871,17,22254
1,898620871,14,20651
1,898620881,18,10786
1,898620881,17,24802
1,898620881,14,12252
1,898709001,18,7002
2,898709001,17,10890
1,898709001,14,4312
4,898709001,14,4680
4,898709001,18,5040
3,898709001,18,2430
4,898709001,17,2430
1,898709001,17,2247
4,898709081,14,4140
1,898709081,17,2323
4,898709081,18,3240
1,898709081,18,3569
4,898709081,17,1980
1,898709081,14,5667
3,898709081,18,1530
2,898709081,17,8370
4,898709191,17,7251
1,898709191,18,976
1,898709191,14,774
1,898709191,17,630
4,898709191,18,5038
4,898709191,14,4711
3,898919001,18,46634
4,898919001,17,50682
1,898919001,14,18831
3,898919001,17,18840
1,898919001,18,44957
2,898919001,14,15822
4,898919001,18,24386
4,898919001,14,36832
2,898919001,17,19300
1,898919001,17,113471
4,898919021,14,6260
1,898919021,14,19190
1,898919021,17,27467
3,898919021,18,19854
2,898919021,17,11972
4,898919021,17,11438
2,898919021,14,6350
3,898919021,17,6560
4,898919021,18,12416
1,898919021,18,31536
4,898919041,17,23845
1,898919041,17,19696
1,898919041,18,27530
4,898919041,14,11932
4,898919041,18,13647
3,898919041,17,5601
2,898919041,17,16371
1,898919041,14,7904
3,898919041,18,22038
2,898919041,14,2137
2,898919051,17,10370
1,898919051,14,16545
1,898919051,17,32094
4,898919051,18,12162
4,898919051,17,21562
3,898919051,17,13794
4,898919051,14,11752
3,898919051,18,18248
1,898919051,18,39789
2,898919051,14,1592
4,898919101,18,5164
3,898919101,18,15216
1,898919101,18,47920
4,898919101,14,4510
1,898919101,17,71553
3,898919101,14,2720
4,898919101,17,23020
2,898919101,14,4220
2,898919101,17,3800
1,898919101,14,44569
3,898919101,17,7034
2,898919111,17,2396
3,898919111,14,1872
1,898919111,18,44988
4,898919111,17,21028
4,898919111,18,7246
3,898919111,17,5748
1,898919111,14,22651
4,898919111,14,2028
1,898919111,17,23513
2,898919111,14,3464
3,898919111,18,16848
4,898919221,17,31850
1,898919221,14,55632
4,898919221,18,32884
4,898919221,14,13366
1,898919221,17,76405
1,898919221,18,55429
2,898919221,14,5741
2,898919441,17,378
1,898919441,17,1892
1,898919441,14,1852
1,898919441,18,5096
2,898919441,14,2
3,898919461,14,224
1,898919461,14,3144
1,898919461,18,15734
3,898919461,18,4416
1,898919461,17,9474
4,898919461,14,228
3,898919461,17,2496
4,898919461,18,13084
4,898919461,17,13720
2,898919461,17,1990
2,898919461,14,17638
4,898919491,17,21245
4,898919491,14,8652
4,898919491,18,20753
1,898919491,17,5138
1,898919491,14,11024
1,898919491,18,0
2,898919491,14,1013
1,898919561,18,34574
99,898919561,14,3032
2,898919561,14,1804
1,898919561,14,25686
4,898919561,17,14112
1,898919561,17,43296
4,898919561,14,3852
4,898919561,18,13424
4,898919581,18,11310
1,898919581,17,60340
4,898919581,17,11890
1,898919581,14,32980
1,898919581,18,136
2,898919581,14,9
4,898919581,14,5800
1,898919631,14,590
1,898919631,18,434
2,898919631,14,1255
1,898919631,17,1019
1,898919651,18,5764
1,898919651,14,3938
1,898919651,17,8237
2,898919651,14,3132
2,898919661,17,1632
1,898919661,14,3756
1,898919661,18,1886
1,898919661,17,2690
2,898919661,14,2
2,898919671,14,1684
1,898919671,14,7106
1,898919671,18,2624
1,898919671,17,4176
1,898919681,18,774
2,898919681,14,1516
1,898919681,14,298
1,898919681,17,388
1,898919751,17,15586
1,898919751,18,432
2,898919751,14,1568
1,898919751,14,234
4,898919751,17,4955
4,898919751,14,14222
4,898919751,18,51933
1,919385001,14,5712
4,919385001,18,13416
3,919385001,18,3458
2,919385001,17,6916
4,919385001,14,2548
4,919385001,17,18876
1,919385001,17,3672
1,919385001,18,1006
3,919385001,14,286
4,919385011,18,14118
1,919385011,14,11832
1,919385011,18,1942
4,919385011,17,19084
4,919385011,14,2184
1,919385011,17,1826
3,919385011,18,1898
2,919385011,17,6942
3,919385021,18,4160
1,919385021,17,3981
4,919385021,14,6214
4,919385021,17,9178
3,919385021,14,858
1,919385021,14,2804
1,919385021,18,128
4,919385021,18,13754
2,919385021,17,7384
1,919386001,18,8406
1,919386001,14,988
4,919386001,17,11984
4,919386001,18,8008
1,919386001,17,102
1,919386011,17,0
4,919386011,18,4234
4,919386011,14,9996
1,919386011,14,3866
4,919386011,17,16542
1,919386011,18,351
1,919386021,18,3684
1,919386021,14,4116
4,919386021,14,4312
4,919386021,17,19600
4,919386021,18,8540
1,919386021,17,110
1,919386031,14,347
1,919386031,17,2
1,919386031,18,3821
4,919386031,17,2016
4,919387001,18,6576
1,919387001,14,1487
1,919387001,18,505
1,919387001,17,402
1,919387011,14,420
4,919387011,14,1488
1,919387011,18,122
1,919387011,17,46
4,919387011,18,2976
1,919387021,14,916
4,919387021,18,1536
1,919387021,17,732
1,919387021,18,40
1,919387041,18,56
1,919387041,17,2576
1,919387041,14,0
1,919415011,18,1654
4,919415011,14,1220
1,919415011,17,227
1,919415011,14,6211
4,919415011,17,3660
4,919415011,18,3180
2,919415011,17,7980
1,919415021,17,114
1,919415021,14,6058
4,919415021,18,1080
2,919415021,17,12860
4,919415021,14,4120
1,919415021,18,360
4,919415021,17,4560
4,919524351,17,8474
4,919524351,18,15302
1,919524351,18,0
1,919524351,17,346
1,919524351,14,336
4,919524351,14,5016
3,919524351,17,5478
4,919524511,14,4900
4,919524511,17,16115
1,919524511,17,48
4,919524511,18,12408
1,919524511,18,26
1,919524511,14,422
1,919524631,18,0
1,919524631,14,360
1,919524631,17,0
1,919524641,18,0
1,919524661,18,0
1,919524671,18,0
1,919524681,18,0
1,919524721,18,0
1,919524781,18,0
1,919524781,17,4
4,919524791,14,6125
1,919524791,17,4
4,919524791,17,16728
1,919524791,14,346
1,919524791,18,0
4,919524791,18,14947
1,919524811,14,0
1,919524811,17,0
1,919524811,18,0
1,919524831,18,0
1,919524831,17,180
1,919524831,14,0
1,919524841,18,144
1,919524841,14,122
1,919524841,17,288
1,919524851,17,0
1,919524851,14,0
1,919524851,18,0
1,919524881,17,2
1,919524881,14,0
1,919524881,18,0
2,919524881,14,815
3,919529141,18,11324
1,919529141,18,17052
3,919529141,17,1334
1,919529141,17,31120
3,919529141,14,4578
1,919529141,14,16500
2,919529141,18,5250
2,919529401,18,2524
1,919529401,18,0
2,919529401,14,1601
1,919529401,17,0
2,919529401,17,2656
1,919529401,14,0
1,919529421,18,0
1,919712001,17,15598
4,919712001,18,34219
1,919712001,14,1550
4,919712001,17,68552
4,919712001,14,33061
1,919712001,18,0
1,919712011,17,0
4,919712011,18,26691
4,919712011,14,38426
1,919712011,14,0
4,919712011,17,54736
1,919712011,18,0
1,919712021,17,19072
4,919712021,18,17750
1,919712021,14,11432
1,919712021,18,23244
4,919712021,17,35274
4,919712021,14,26877
1,919712031,17,279
1,919712031,18,0
1,919712031,14,98
3,919712031,18,799
4,919712061,18,11828
1,919712061,14,0
4,919712061,14,11945
4,919712061,17,18415
1,919712061,17,0
1,919712061,18,0
4,920131001,14,1607
1,920131001,14,248
4,920131001,17,4849
1,920131001,17,1429
4,920131001,18,5707
1,920131001,18,1373
2,920131001,17,628
1,920229001,14,228
1,920229001,18,285
1,920229001,17,305
4,920339001,14,4104
1,920339001,17,10628
1,920339001,18,4937
3,920339001,17,2700
3,920339001,18,4896
4,920339001,17,8784
4,920339001,18,7704
1,920339001,14,3955
3,920339071,18,3492
3,920339071,17,2556
4,920339071,18,6300
4,920339071,17,10152
1,920339071,14,2185
1,920339071,17,4659
4,920339071,14,2304
1,920339071,18,1997
3,920339141,18,3564
1,920339141,17,2760
3,920339141,17,3492
4,920339141,18,12024
4,920339141,14,4356
1,920339141,18,1480
4,920339141,17,14580
1,920339141,14,1692
1,920380011,14,346
1,920380011,17,968
1,920380031,17,370
1,920380031,14,268
1,920380071,17,342
4,920380071,14,1049
4,920380071,17,2720
1,920380071,14,104
2,920380071,14,578
1,920380111,14,2
2,920380111,14,136
1,920380111,17,162
1,920380131,17,354
2,920380131,14,732
4,920380131,14,1458
4,920380131,17,3240
1,920380131,14,126
1,920463031,18,5065
1,920463031,17,5061
4,920463031,18,768
1,920463031,14,7475
4,920463031,17,3072
4,920463031,14,192
1,920463041,14,5507
4,920463041,17,640
1,920463041,17,6182
1,920463041,18,6568
1,920463051,14,4539
1,920463051,18,6442
4,920463051,17,896
4,920463051,18,320
4,920463051,14,640
1,920463051,17,7718
1,920463091,18,3474
4,920463091,18,384
1,920463091,17,1168
4,920463091,17,6272
1,920463091,14,1478
4,920463091,14,2048
1,920474191,18,0
1,920474191,17,0
1,921340011,18,124
1,921340011,17,479
2,921414001,17,1250
1,921414001,18,1552
4,921414001,17,3488
4,921414001,14,1814
4,921414001,18,3912
1,921414001,14,1552
3,921414001,18,560
1,921414001,17,2614
2,921414001,18,420
2,921414021,17,844
4,921414021,18,2500
1,921414021,17,2692
2,921414021,18,714
4,921414021,14,1744
1,921414021,14,1204
4,921414021,17,3588
1,921414021,18,640
3,921414021,18,1184
4,937779001,17,5964
4,937779001,14,4648
4,937779001,18,6580
3,937779001,18,1372
1,937779001,17,0
1,937779001,14,284
1,937779001,18,954
1,937779011,18,0
4,937779011,14,2296
3,937779011,18,616
4,937779011,18,4676
1,937779011,17,0
1,937779011,14,0
4,937779011,17,4004
1,937779021,18,0
4,937779021,17,12796
4,937779021,14,7896
4,937779021,18,9492
1,937779021,17,0
1,937779021,14,0
3,937779021,18,1204
1,937866021,14,8
2,937866021,17,1346
1,937866021,17,3
4,937866021,17,1605
2,937866021,14,158
4,937866021,14,185
4,937866031,17,1170
2,937866031,17,672
4,937866031,14,150
2,937866031,14,86
1,937866031,14,87
1,937866031,17,14
2,937866041,17,442
4,937866041,14,185
1,937866041,14,261
1,937866041,18,1
2,937866041,14,68
1,937866041,17,326
4,937866041,17,1315
2,937866061,14,38
2,937866061,17,466
1,937866061,17,773
4,937866061,17,928
4,937866061,14,72
1,937866061,14,234
4,937890021,17,11950
1,937890021,14,194
1,937890021,17,798
4,937890021,14,6777
1,937890021,18,382
4,937890021,18,8773
4,937890051,17,5176
1,937890051,14,318
4,937890051,14,3604
1,937890051,18,6244
1,937890051,17,9158
4,937890051,18,4220
1,937890141,17,312
4,937890141,18,6788
4,937890141,17,7540
4,937890141,14,5674
1,937890141,14,621
1,937890141,18,0
1,937890201,14,408
1,937890201,17,12
1,937890201,18,0
1,937890211,17,0
1,937890211,14,268
1,937890211,18,0
1,937890231,18,0
1,937890231,14,600
1,937890231,17,4
4,937925001,17,5512
3,937925001,17,752
4,937925001,14,3517
1,937925001,14,120
1,937925001,18,0
4,937925001,18,7219
1,937925001,17,0
3,937925011,17,4328
4,937925011,17,8668
1,937925011,14,511
4,937925011,18,11690
4,937925011,14,5314
1,937925011,17,0
1,937925011,18,990
4,937925021,18,6570
1,937925021,18,0
1,937925021,17,0
4,937925021,14,3285
4,937925021,17,6145
1,937925031,18,24
1,937925031,14,62
4,937925041,14,3850
4,937925041,18,4780
1,937925041,14,374
3,937925041,17,1200
1,937925041,18,0
4,937925041,17,4170
3,937961001,18,2170
1,937961001,18,4054
1,937961001,14,168
1,937961001,17,10436
4,937961001,14,5968
3,937961001,17,1610
2,937961001,18,770
4,937961001,18,7518
4,937961001,17,10000
2,937961001,14,2240
2,937961001,17,5244
4,937962001,14,3792
2,937962001,17,2284
1,937962001,17,1144
1,937962001,14,2186
1,937962001,18,884
4,937962001,18,6170
4,937962001,17,7662
3,937962001,17,596
3,937962001,18,1220
1,938196001,17,0
1,938196001,18,0
1,938196001,14,0
1,938281001,14,50
3,938281001,14,182
1,938281001,18,188
3,938281001,17,1066
4,938281001,18,2539
4,938281001,14,482
1,938281001,17,76
4,938281001,17,1476
4,938281011,18,1173
1,938281011,14,22
4,938281011,17,846
1,938281011,17,22
3,938281011,17,182
3,938281011,14,156
4,938281011,14,280
1,938983331,18,0
1,938983351,14,3
1,938983351,18,50
1,938983351,17,9
1,938983361,18,12
1,938983361,17,15
1,938983361,14,558
1,938983381,17,14
1,938983381,18,48
1,938983381,14,725
1,938983391,17,0
1,938983391,14,0
1,938983391,18,0
1,938983401,17,0
1,938983401,14,0
1,938983401,18,0
1,939215001,18,279
1,939215001,14,214
1,939215001,17,444
4,939349011,14,3916
3,939349011,17,12036
4,939349011,18,25726
1,939349011,17,11856
2,939349011,14,5218
3,939349011,18,2
2,939349011,18,7770
1,939349011,14,8092
1,939349011,18,4672
4,939349011,17,20250
2,939349011,17,7668
3,939349011,14,4644
2,939349021,14,4318
1,939349021,17,8858
1,939349021,18,3864
4,939349021,18,19024
4,939349021,17,14198
4,939349021,14,4622
1,939349021,14,6806
3,939349021,17,9844
3,939349021,14,4036
2,939349021,18,5762
2,939349021,17,5928
3,939349031,14,2810
2,939349031,18,2072
1,939349031,18,6174
1,939349031,14,4792
1,939349031,17,11442
2,939349031,17,1032
3,939349031,17,6784
4,939349031,18,17202
4,939349031,17,11444
2,939349031,14,2810
4,939349031,14,3424
1,939349041,17,7504
3,939349041,14,3512
4,939349041,18,11252
2,939349041,18,3116
1,939349041,14,7046
2,939349041,17,4504
1,939349041,18,6184
4,939349041,17,11456
4,939349041,14,3232
3,939349041,17,5748
2,939349041,14,3200
1,939350021,17,8422
3,939350021,14,1328
2,939350021,14,1324
3,939350021,18,2
3,939350021,17,6480
4,939350021,18,6024
2,939350021,18,1874
2,939350021,17,2228
1,939350021,14,2938
4,939350021,17,4576
1,939350021,18,3844
4,939350021,14,1532
4,939350131,18,6830
2,939350131,17,1120
2,939350131,14,1304
3,939350131,14,1528
1,939350131,18,1330
3,939350131,17,4304
4,939350131,14,1376
1,939350131,17,5098
4,939350131,17,5500
1,939350131,14,2642
2,939350131,18,666
1,939350321,18,0
1,939350321,17,0
1,939350411,18,0
1,939350411,14,0
1,939350411,17,5
4,939350431,14,1300
1,939350431,17,820
4,939350431,18,4590
1,939350431,14,611
4,939350431,17,4403
1,939350431,18,349
1,939350461,17,0
4,939350471,14,1102
1,939350471,17,0
4,939350471,18,3150
1,939350471,18,0
1,939350471,14,5812
4,939350471,17,7543
1,939350481,14,862
1,939350481,17,0
1,939350481,18,0
1,939350491,14,12
1,939350491,17,298
1,939350491,18,0
1,939350501,14,177
1,939350501,17,344
1,939350501,18,0
1,939350521,14,142
1,939350521,18,0
1,939350521,17,1
1,939350541,14,0
1,939350541,17,0
4,939350541,14,3003
4,939350541,17,7762
4,939350541,18,5040
1,939350541,18,0
1,939365011,17,682
4,939365011,18,10259
4,939365011,14,7412
1,939365011,18,720
4,939365011,17,9815
1,939365011,14,260
1,939370061,17,74
1,939370061,18,164
4,939445001,14,2351
4,939445001,18,4128
1,939445001,17,365
1,939445001,14,335
3,939445001,14,438
1,939445001,18,110
4,939445001,17,7235
