PRD_NBR,PERIOD,prc_lb,prc_ub
476481041,2,6.78,16.94
476481041,3,6.78,16.94
476481041,4,6.78,16.94
476481041,99,2.54,14.4
476481051,1,6.78,16.94
476481051,2,6.78,16.94
476481051,3,6.78,16.94
476481051,4,6.78,16.94
476481051,99,2.54,14.4
476483001,1,5.98,14.94
476483001,2,5.98,14.94
476483001,3,5.98,14.94
476483001,4,5.98,14.94
476483001,99,2.24,12.7
476483011,1,5.98,14.94
476483011,2,5.98,14.94
476483011,3,5.98,14.94
476483011,4,5.98,14.94
476483011,99,2.24,12.7
476483021,1,5.98,14.94
476483021,2,5.98,14.94
476483021,3,5.98,14.94
476483021,4,5.98,14.94
476483021,99,2.24,12.7
476483031,1,5.98,14.94
476483031,2,5.98,14.94
476483031,3,5.98,14.94
476483031,4,5.98,14.94
476483031,99,2.24,12.7
476484001,1,7.98,19.94
476484001,2,7.98,19.94
476484001,3,7.98,19.94
476484001,4,7.98,19.94
476484001,99,2.99,16.95
476485001,1,7.98,19.94
476485001,2,7.98,19.94
476485001,3,7.98,19.94
476485001,4,7.98,19.94
476485001,99,2.99,16.95
476486001,1,7.98,19.94
476486001,2,7.98,19.94
476486001,3,7.98,19.94
476486001,4,7.98,19.94
476486001,99,2.99,16.95
476488001,1,7.98,19.94
476488001,2,7.98,19.94
476488001,3,7.98,19.94
476488001,4,7.98,19.94
476488001,99,2.99,16.95
476490001,1,3.98,9.94
476490001,2,3.98,9.94
476490001,3,3.98,9.94
476490001,4,3.98,9.94
476490011,1,3.98,9.94
476490011,2,3.98,9.94
476490011,3,3.98,9.94
476490011,4,3.98,9.94
476490021,1,3.98,9.94
476490021,2,3.98,9.94
476490021,3,3.98,9.94
476490021,4,3.98,9.94
476490031,1,3.98,9.94
476490031,2,3.98,9.94
476490031,3,3.98,9.94
476490031,4,3.98,9.94
476493001,1,7.98,19.94
476493001,2,7.98,19.94
476493001,3,7.98,19.94
476493001,4,7.98,19.94
476493001,99,2.99,16.95
476493011,1,7.98,19.94
476493011,2,7.98,19.94
476493011,3,7.98,19.94
476493011,4,7.98,19.94
476493011,99,2.99,16.95
476494001,1,7.98,19.94
476494001,2,7.98,19.94
476494001,3,7.98,19.94
476494001,4,7.98,19.94
476494001,99,2.99,16.95
476495001,1,7.98,19.94
476495001,2,7.98,19.94
476495001,3,7.98,19.94
476495001,4,7.98,19.94
476495001,99,2.99,16.95
476496001,1,7.98,19.94
476496001,2,7.98,19.94
476496001,3,7.98,19.94
476496001,4,7.98,19.94
476496001,99,2.99,16.95
476502001,1,7.98,19.94
476502001,2,7.98,19.94
476502001,3,7.98,19.94
476502001,4,7.98,19.94
476502001,99,2.99,16.95
476508001,1,7.58,18.94
476508001,2,7.58,18.94
476508001,3,7.58,18.94
476508001,4,7.58,18.94
476508011,1,7.58,18.94
476508011,2,7.58,18.94
476508011,3,7.58,18.94
476508011,4,7.58,18.94
476509001,1,6.78,16.94
476509001,2,6.78,16.94
476509001,3,6.78,16.94
476509001,4,6.78,16.94
476509011,1,6.78,16.94
476509011,2,6.78,16.94
476509011,3,6.78,16.94
476509011,4,6.78,16.94
476509021,1,6.78,16.94
476509021,2,6.78,16.94
476509021,3,6.78,16.94
476509021,4,6.78,16.94
476509031,1,6.78,16.94
476509031,2,6.78,16.94
476509031,3,6.78,16.94
476509031,4,6.78,16.94
476509041,1,6.78,16.94
476509041,2,6.78,16.94
476509041,3,6.78,16.94
476509041,4,6.78,16.94
476509051,1,6.78,16.94
476509051,2,6.78,16.94
476509051,3,6.78,16.94
476509051,4,6.78,16.94
476509061,1,6.78,16.94
476509061,2,6.78,16.94
476509061,3,6.78,16.94
476509061,4,6.78,16.94
476510021,1,6.78,16.94
476510021,2,6.78,16.94
476510021,3,6.78,16.94
476510021,4,6.78,16.94
476510031,1,6.78,16.94
476510031,2,6.78,16.94
476510031,3,6.78,16.94
476510031,4,6.78,16.94
476511001,1,6.78,16.94
476511001,2,6.78,16.94
476511001,3,6.78,16.94
476511001,4,6.78,16.94
476511011,1,6.78,16.94
476511011,2,6.78,16.94
476511011,3,6.78,16.94
476511011,4,6.78,16.94
476514001,1,7.98,19.94
476514001,2,7.98,19.94
476514001,3,7.98,19.94
476514001,4,7.98,19.94
476514001,99,2.99,16.95
476514011,1,7.98,19.94
476514011,2,7.98,19.94
476514011,3,7.98,19.94
476514011,4,7.98,19.94
476514011,99,2.99,16.95
476514021,1,7.98,19.94
476514021,2,7.98,19.94
476514021,3,7.98,19.94
476514021,4,7.98,19.94
476514021,99,2.99,16.95
476514031,1,7.98,19.94
476514031,2,7.98,19.94
476514031,3,7.98,19.94
476514031,4,7.98,19.94
476514031,99,2.99,16.95
476514041,1,7.98,19.94
476514041,2,7.98,19.94
476514041,3,7.98,19.94
476514041,4,7.98,19.94
476514041,99,2.99,16.95
476514051,1,7.98,19.94
476514051,2,7.98,19.94
476514051,3,7.98,19.94
476514051,4,7.98,19.94
476514051,99,2.99,16.95
476515001,1,6.78,16.94
476515001,2,6.78,16.94
476515001,3,6.78,16.94
476515001,4,6.78,16.94
476517001,1,5.98,14.94
476517001,2,5.98,14.94
476517001,3,5.98,14.94
476517001,4,5.98,14.94
476517011,1,5.98,14.94
476517011,2,5.98,14.94
476517011,3,5.98,14.94
476517011,4,5.98,14.94
476517021,1,5.98,14.94
476517021,2,5.98,14.94
476517021,3,5.98,14.94
476517021,4,5.98,14.94
476518001,1,9.18,22.94
476518001,2,9.18,22.94
476518001,3,9.18,22.94
476518001,4,9.18,22.94
476536001,1,9.98,24.94
476536001,2,9.98,24.94
476536001,3,9.98,24.94
476536001,4,9.98,24.94
476538001,1,5.98,14.94
476538001,2,5.98,14.94
476538001,99,2.24,12.7
476538011,1,5.98,14.94
476538011,2,5.98,14.94
476538011,99,2.24,12.7
476538021,1,5.98,14.94
476538021,2,5.98,14.94
476538021,3,5.98,14.94
476538021,4,5.98,14.94
476538021,99,2.24,12.7
476542001,1,5.18,12.94
476542001,2,5.18,12.94
476542001,3,5.18,12.94
476542001,4,5.18,12.94
476542011,1,5.18,12.94
476542011,2,5.18,12.94
476542011,3,5.18,12.94
476542011,4,5.18,12.94
476542021,1,5.18,12.94
476542021,2,5.18,12.94
476542021,3,5.18,12.94
476542021,4,5.18,12.94
476542031,1,5.18,12.94
476542031,2,5.18,12.94
476542031,3,5.18,12.94
476542031,4,5.18,12.94
476542041,1,5.18,12.94
476542041,2,5.18,12.94
476542041,3,5.18,12.94
476542041,4,5.18,12.94
476542051,1,5.18,12.94
476542051,2,5.18,12.94
476542051,3,5.18,12.94
476542051,4,5.18,12.94
476542061,1,5.18,12.94
476542061,2,5.18,12.94
476542061,3,5.18,12.94
476542061,4,5.18,12.94
476542071,1,5.18,12.94
476542071,2,5.18,12.94
476542071,3,5.18,12.94
476542071,4,5.18,12.94
476542081,1,5.18,12.94
476542081,2,5.18,12.94
476542081,3,5.18,12.94
476542081,4,5.18,12.94
476542091,1,5.18,12.94
476542091,2,5.18,12.94
476542091,3,5.18,12.94
476542091,4,5.18,12.94
476542101,1,5.18,12.94
476542101,2,5.18,12.94
476542101,3,5.18,12.94
476542101,4,5.18,12.94
476542111,1,5.18,12.94
476542111,2,5.18,12.94
476542111,3,5.18,12.94
476542111,4,5.18,12.94
476542121,1,5.18,12.94
476542121,2,5.18,12.94
476542121,3,5.18,12.94
476542121,4,5.18,12.94
476543011,1,3.98,9.94
476543011,2,3.98,9.94
476543011,3,3.98,9.94
476543011,4,3.98,9.94
476543021,1,3.98,9.94
476543021,2,3.98,9.94
476543021,3,3.98,9.94
476543021,4,3.98,9.94
476543031,1,3.98,9.94
476543031,2,3.98,9.94
476543031,3,3.98,9.94
476543031,4,3.98,9.94
476543041,1,3.98,9.94
476543041,2,3.98,9.94
476543041,3,3.98,9.94
476543041,4,3.98,9.94
476544001,1,7.98,19.94
476544001,2,7.98,19.94
476544001,3,7.98,19.94
476544001,4,7.98,19.94
476544001,99,2.99,16.95
476544011,1,7.98,19.94
476544011,2,7.98,19.94
476544011,3,7.98,19.94
476544011,4,7.98,19.94
476544011,99,2.99,16.95
476550001,1,7.18,17.94
476550001,2,7.18,17.94
476550001,99,2.69,15.25
476550011,1,7.18,17.94
476550011,2,7.18,17.94
476550011,99,2.69,15.25
476574001,1,3.98,9.94
476574001,2,3.98,9.94
476574001,3,3.98,9.94
476574001,99,1.49,8.45
476574011,1,3.98,9.94
476574011,2,3.98,9.94
476574011,3,3.98,9.94
476574011,99,1.49,8.45
476575001,1,3.4,8.5
476575001,2,3.4,8.5
476575041,1,3.4,8.5
476575041,2,3.4,8.5
476575051,1,3.4,8.5
476575051,2,3.4,8.5
476581001,1,3.98,9.94
476581001,2,3.98,9.94
476581001,3,3.98,9.94
476581001,99,1.49,8.45
476583001,1,5.98,14.94
476583001,2,5.98,14.94
476583001,3,5.98,14.94
476583001,4,5.98,14.94
476583001,99,2.24,12.7
476590001,1,5.98,14.94
476590001,2,5.98,14.94
476590001,3,5.98,14.94
476590001,4,5.98,14.94
476590001,99,2.24,12.7
476598001,1,3.98,9.94
476598001,2,3.98,9.94
476598001,3,3.98,9.94
476598001,4,3.98,9.94
476598001,99,1.49,8.45
476598011,1,3.98,9.94
476598011,2,3.98,9.94
476598011,3,3.98,9.94
476598011,4,3.98,9.94
476598011,99,1.49,8.45
476598021,1,3.98,9.94
476598021,2,3.98,9.94
476598021,3,3.98,9.94
476598021,4,3.98,9.94
476598021,99,1.49,8.45
476598031,1,3.98,9.94
476598031,2,3.98,9.94
476598031,3,3.98,9.94
476598031,4,3.98,9.94
476598031,99,1.49,8.45
476599001,1,5.98,14.94
476599001,2,5.98,14.94
476599001,3,5.98,14.94
476599001,4,5.98,14.94
476599001,99,2.24,12.7
476599011,1,5.98,14.94
476599011,2,5.98,14.94
476599011,3,5.98,14.94
476599011,4,5.98,14.94
476599011,99,2.24,12.7
476599021,1,5.98,14.94
476599021,2,5.98,14.94
476599021,3,5.98,14.94
476599021,4,5.98,14.94
476599021,99,2.24,12.7
476604001,1,2.38,5.94
476604001,2,2.38,5.94
476604001,3,2.38,5.94
476604001,4,2.38,5.94
476604021,1,2.38,5.94
476604021,2,2.38,5.94
476604021,3,2.38,5.94
476604021,4,2.38,5.94
476604041,1,2.38,5.94
476604041,2,2.38,5.94
476604041,3,2.38,5.94
476604041,4,2.38,5.94
476604061,1,2.38,5.94
476604061,2,2.38,5.94
476604061,3,2.38,5.94
476604061,4,2.38,5.94
476605001,1,6.78,16.94
476605001,2,6.78,16.94
476605001,3,6.78,16.94
476605001,4,6.78,16.94
476605011,1,6.78,16.94
476605011,2,6.78,16.94
476605011,3,6.78,16.94
476605011,4,6.78,16.94
476605021,1,6.78,16.94
476605021,2,6.78,16.94
476605021,3,6.78,16.94
476605021,4,6.78,16.94
476605031,1,6.78,16.94
476605031,2,6.78,16.94
476605031,3,6.78,16.94
476605031,4,6.78,16.94
476605041,1,6.78,16.94
476605041,2,6.78,16.94
476605041,3,6.78,16.94
476605041,4,6.78,16.94
476605051,1,6.78,16.94
476605051,2,6.78,16.94
476605051,3,6.78,16.94
476605051,4,6.78,16.94
476606001,1,5.98,14.94
476606001,2,5.98,14.94
476606001,3,5.98,14.94
476606001,4,5.98,14.94
476606011,1,5.98,14.94
476606011,2,5.98,14.94
476606011,3,5.98,14.94
476606011,4,5.98,14.94
476606021,1,5.98,14.94
476606021,2,5.98,14.94
476606021,3,5.98,14.94
476606021,4,5.98,14.94
476606031,1,5.98,14.94
476606031,2,5.98,14.94
476606031,3,5.98,14.94
476606031,4,5.98,14.94
476610001,1,3.98,9.94
476610001,2,3.98,9.94
476610001,3,3.98,9.94
476610001,4,3.98,9.94
476610011,1,3.98,9.94
476610011,2,3.98,9.94
476610011,3,3.98,9.94
476610011,4,3.98,9.94
476610021,1,3.98,9.94
476610021,2,3.98,9.94
476610021,3,3.98,9.94
476610021,4,3.98,9.94
476611001,1,5.98,14.94
476611001,2,5.98,14.94
476611001,3,5.98,14.94
476611001,4,5.98,14.94
476611011,1,5.98,14.94
476611011,2,5.98,14.94
476611011,3,5.98,14.94
476611011,4,5.98,14.94
476614001,1,7.58,18.94
476614001,2,7.58,18.94
476614001,3,7.58,18.94
476614001,4,7.58,18.94
476614011,1,7.58,18.94
476614011,2,7.58,18.94
476614011,3,7.58,18.94
476614011,4,7.58,18.94
476621001,1,5.98,14.94
476621001,2,5.98,14.94
476621001,3,5.98,14.94
476621001,99,2.24,12.7
476621011,1,5.98,14.94
476621011,2,5.98,14.94
476621011,3,5.98,14.94
476621011,99,2.24,12.7
476621021,1,5.98,14.94
476621021,2,5.98,14.94
476621021,3,5.98,14.94
476621021,99,2.24,12.7
476621031,1,5.98,14.94
476621031,2,5.98,14.94
476621031,3,5.98,14.94
476621031,99,2.24,12.7
476625001,1,5.98,14.94
476625001,2,5.98,14.94
476625001,3,5.98,14.94
476625001,4,5.98,14.94
476625001,99,2.24,12.7
476625011,1,5.98,14.94
476625011,2,5.98,14.94
476625011,3,5.98,14.94
476625011,4,5.98,14.94
476625011,99,2.24,12.7
476626001,1,7.98,19.94
476626001,2,7.98,19.94
476626001,99,2.99,16.95
476626011,1,7.98,19.94
476626011,2,7.98,19.94
476626011,99,2.99,16.95
476626021,1,7.98,19.94
476626021,2,7.98,19.94
476626021,99,2.99,16.95
476629001,1,6.78,16.94
476629001,2,6.78,16.94
476629001,99,2.54,14.4
476629011,1,6.78,16.94
476629011,2,6.78,16.94
476629011,99,2.54,14.4
476631001,1,5.18,12.94
476631001,2,5.18,12.94
476631001,3,5.18,12.94
476631001,4,5.18,12.94
476631001,99,1.94,11
476631011,1,5.18,12.94
476631011,2,5.18,12.94
476631011,3,5.18,12.94
476631011,4,5.18,12.94
476631011,99,1.94,11
476636001,1,5.98,14.94
476636001,2,5.98,14.94
476636001,3,5.98,14.94
476636001,4,5.98,14.94
476636001,99,2.24,12.7
476636011,1,5.98,14.94
476636011,2,5.98,14.94
476636011,3,5.98,14.94
476636011,4,5.98,14.94
476636011,99,2.24,12.7
476637001,1,6.78,16.94
476637001,2,6.78,16.94
476637001,3,6.78,16.94
476637001,4,6.78,16.94
476637001,99,2.54,14.4
476640001,1,5.98,14.94
476640001,2,5.98,14.94
476640001,3,5.98,14.94
476640001,99,2.24,12.7
476640011,1,5.98,14.94
476640011,2,5.98,14.94
476640011,3,5.98,14.94
476640011,99,2.24,12.7
476640021,1,5.98,14.94
476640021,2,5.98,14.94
476640021,3,5.98,14.94
476640021,99,2.24,12.7
476640031,1,5.98,14.94
476640031,2,5.98,14.94
476640031,3,5.98,14.94
476640031,99,2.24,12.7
476640051,1,5.98,14.94
476640051,2,5.98,14.94
476640051,3,5.98,14.94
476640051,99,2.24,12.7
476642001,1,9.98,24.94
476642001,2,9.98,24.94
476642001,3,9.98,24.94
476642001,4,9.98,24.94
476642001,99,3.74,21.2
476642011,1,9.98,24.94
476642011,2,9.98,24.94
476642011,3,9.98,24.94
476642011,4,9.98,24.94
476642011,99,3.74,21.2
476645001,1,9.18,22.94
476645001,2,9.18,22.94
476645001,3,9.18,22.94
476645001,4,9.18,22.94
476645011,1,9.18,22.94
476645011,2,9.18,22.94
476645011,3,9.18,22.94
476645011,4,9.18,22.94
476645031,1,9.18,22.94
476645031,2,9.18,22.94
476645031,3,9.18,22.94
476645031,4,9.18,22.94
476646001,1,7.98,19.94
476646001,2,7.98,19.94
476646001,3,7.98,19.94
476646001,4,7.98,19.94
476646011,1,7.98,19.94
476646011,2,7.98,19.94
476646011,3,7.98,19.94
476646011,4,7.98,19.94
476646021,1,7.98,19.94
476646021,2,7.98,19.94
476646021,3,7.98,19.94
476646021,4,7.98,19.94
476646031,1,7.98,19.94
476646031,2,7.98,19.94
476646031,3,7.98,19.94
476646031,4,7.98,19.94
476646041,1,7.98,19.94
476646041,2,7.98,19.94
476646041,3,7.98,19.94
476646041,4,7.98,19.94
476646051,1,7.98,19.94
476646051,2,7.98,19.94
476646051,3,7.98,19.94
476646051,4,7.98,19.94
476646071,1,7.98,19.94
476646071,2,7.98,19.94
476646071,3,7.98,19.94
476646071,4,7.98,19.94
476648001,1,7.98,19.94
476648001,2,7.98,19.94
476648001,3,7.98,19.94
476648001,4,7.98,19.94
476648011,1,7.98,19.94
476648011,2,7.98,19.94
476648011,3,7.98,19.94
476648011,4,7.98,19.94
476648021,1,7.98,19.94
476648021,2,7.98,19.94
476648021,3,7.98,19.94
476648021,4,7.98,19.94
476648031,1,7.98,19.94
476648031,2,7.98,19.94
476648031,3,7.98,19.94
476648031,4,7.98,19.94
476657001,1,5.98,14.94
476657001,2,5.98,14.94
476657001,3,5.98,14.94
476657001,4,5.98,14.94
476670001,1,2,5
476670001,2,2,5
476670001,3,2,5
476670001,99,0.75,4.25
476671001,1,2,5
476671001,2,2,5
476671001,99,0.75,4.25
476691001,1,3.98,9.94
476691001,2,3.98,9.94
476691001,3,3.98,9.94
476691001,4,3.98,9.94
476691021,1,3.98,9.94
476691021,2,3.98,9.94
476691021,3,3.98,9.94
476691021,4,3.98,9.94
476691031,1,3.98,9.94
476691031,2,3.98,9.94
476691031,3,3.98,9.94
476691031,4,3.98,9.94
476691051,1,3.98,9.94
476691051,2,3.98,9.94
476691051,3,3.98,9.94
476691051,4,3.98,9.94
476691061,1,3.98,9.94
476691061,2,3.98,9.94
476691061,3,3.98,9.94
476691061,4,3.98,9.94
476693001,1,3.98,9.94
476693001,2,3.98,9.94
476693001,99,1.49,8.45
476693011,1,3.98,9.94
476693011,2,3.98,9.94
476693011,99,1.49,8.45
476693021,1,3.98,9.94
476693021,2,3.98,9.94
476693021,99,1.49,8.45
476693031,1,3.98,9.94
476693031,2,3.98,9.94
476693031,99,1.49,8.45
476696001,1,5.18,12.94
476696001,2,5.18,12.94
476696001,3,5.18,12.94
476696001,99,1.94,11
476696011,1,5.18,12.94
476696011,2,5.18,12.94
476696011,3,5.18,12.94
476696011,99,1.94,11
476697001,1,5.98,14.94
476697001,2,5.98,14.94
476697001,3,5.98,14.94
476697001,99,2.24,12.7
476697011,1,5.98,14.94
476697011,2,5.98,14.94
476697011,3,5.98,14.94
476697011,99,2.24,12.7
476699001,1,6.78,16.94
476699001,2,6.78,16.94
476699001,99,2.54,14.4
476713001,1,5.98,14.94
476713001,2,5.98,14.94
476713011,1,5.98,14.94
476713011,2,5.98,14.94
476713051,1,5.98,14.94
476713051,2,5.98,14.94
476717001,1,9.98,24.94
476717001,2,9.98,24.94
476717001,3,9.98,24.94
476717001,99,3.74,21.2
476751001,1,6.78,16.94
476751001,2,6.78,16.94
476751001,3,6.78,16.94
476751001,4,6.78,16.94
476754001,1,7.58,18.94
476754001,2,7.58,18.94
476754001,3,7.58,18.94
476754001,4,7.58,18.94
476754001,99,2.84,16.1
476798001,1,3.98,9.94
476798001,2,3.98,9.94
476798001,3,3.98,9.94
476798001,4,3.98,9.94
476801021,1,13.98,34.94
476801021,2,13.98,34.94
476801021,3,13.98,34.94
476801021,4,13.98,34.94
476801021,99,5.24,29.7
476806031,1,14.78,36.94
476806031,2,14.78,36.94
476806031,3,14.78,36.94
476806031,4,14.78,36.94
476806031,99,5.54,31.4
476817021,1,13.98,34.94
476817021,2,13.98,34.94
476817021,3,13.98,34.94
476817021,4,13.98,34.94
476817021,99,5.24,29.7
476819011,1,11.18,27.94
476819011,2,11.18,27.94
476819011,3,11.18,27.94
476819011,4,11.18,27.94
476819011,99,4.19,23.75
476860001,1,3.98,9.94
476860001,2,3.98,9.94
476860001,3,3.98,9.94
476860001,4,3.98,9.94
476860001,99,1.49,8.45
476860011,1,3.98,9.94
476860011,2,3.98,9.94
476860011,3,3.98,9.94
476860011,4,3.98,9.94
476860011,99,1.49,8.45
476860021,1,3.98,9.94
476860021,2,3.98,9.94
476860021,3,3.98,9.94
476860021,4,3.98,9.94
476860021,99,1.49,8.45
476860031,1,3.98,9.94
476860031,2,3.98,9.94
476860031,3,3.98,9.94
476860031,4,3.98,9.94
476860031,99,1.49,8.45
476860041,1,3.98,9.94
476860041,2,3.98,9.94
476860041,3,3.98,9.94
476860041,4,3.98,9.94
476860041,99,1.49,8.45
476860051,1,3.98,9.94
476860051,2,3.98,9.94
476860051,3,3.98,9.94
476860051,4,3.98,9.94
476860051,99,1.49,8.45
476860061,1,3.98,9.94
476860061,2,3.98,9.94
476860061,3,3.98,9.94
476860061,4,3.98,9.94
476860061,99,1.49,8.45
476860071,1,3.98,9.94
476860071,2,3.98,9.94
476860071,3,3.98,9.94
476860071,4,3.98,9.94
476860071,99,1.49,8.45
476860081,1,3.98,9.94
476860081,2,3.98,9.94
476860081,3,3.98,9.94
476860081,4,3.98,9.94
476860081,99,1.49,8.45
476860091,1,3.98,9.94
476860091,2,3.98,9.94
476860091,3,3.98,9.94
476860091,4,3.98,9.94
476860091,99,1.49,8.45
476860101,1,3.98,9.94
476860101,2,3.98,9.94
476860101,3,3.98,9.94
476860101,4,3.98,9.94
476860101,99,1.49,8.45
476860111,1,3.98,9.94
476860111,2,3.98,9.94
476860111,3,3.98,9.94
476860111,4,3.98,9.94
476860111,99,1.49,8.45
476860121,1,3.98,9.94
476860121,2,3.98,9.94
476860121,3,3.98,9.94
476860121,4,3.98,9.94
476860121,99,1.49,8.45
476860131,1,3.98,9.94
476860131,2,3.98,9.94
476860131,3,3.98,9.94
476860131,4,3.98,9.94
476860131,99,1.49,8.45
476860141,1,3.98,9.94
476860141,2,3.98,9.94
476860141,3,3.98,9.94
476860141,4,3.98,9.94
476860141,99,1.49,8.45
476860171,1,3.98,9.94
476860171,2,3.98,9.94
476860171,3,3.98,9.94
476860171,4,3.98,9.94
476860171,99,1.49,8.45
476860181,1,3.98,9.94
476860181,2,3.98,9.94
476860181,3,3.98,9.94
476860181,4,3.98,9.94
476860181,99,1.49,8.45
476871001,1,5.98,14.94
476871001,2,5.98,14.94
476871001,3,5.98,14.94
476871001,4,5.98,14.94
476871001,99,2.24,12.7
476871011,1,5.98,14.94
476871011,2,5.98,14.94
476871011,3,5.98,14.94
476871011,4,5.98,14.94
476871011,99,2.24,12.7
476871031,1,5.98,14.94
476871031,2,5.98,14.94
476871031,3,5.98,14.94
476871031,4,5.98,14.94
476871031,99,2.24,12.7
476871041,1,5.98,14.94
476871041,2,5.98,14.94
476871041,3,5.98,14.94
476871041,4,5.98,14.94
476871041,99,2.24,12.7
476905001,1,3.58,8.94
476905001,2,3.58,8.94
476905001,99,1.34,7.6
476906001,1,3.58,8.94
476906001,2,3.58,8.94
476914001,1,5.98,14.94
476914001,2,5.98,14.94
476914001,3,5.98,14.94
476914001,4,5.98,14.94
476914001,99,2.24,12.7
476918001,1,3.58,8.94
476918001,2,3.58,8.94
476920001,1,3.58,8.94
476920001,2,3.58,8.94
476920001,99,1.34,7.6
476927001,1,3.58,8.94
476927001,2,3.58,8.94
476927001,99,1.34,7.6
476929001,1,3.58,8.94
476929001,2,3.58,8.94
476929001,99,1.34,7.6
476930001,1,3.58,8.94
476930001,2,3.58,8.94
476930001,99,1.34,7.6
477045001,1,3.58,8.94
477045001,2,3.58,8.94
477045001,99,1.34,7.6
477047001,1,3.58,8.94
477047001,2,3.58,8.94
477047001,99,1.34,7.6
477048001,1,3.58,8.94
477048001,2,3.58,8.94
477048001,99,1.34,7.6
477049001,1,3.58,8.94
477049001,2,3.58,8.94
477049001,99,1.34,7.6
477050001,1,3.58,8.94
477050001,2,3.58,8.94
477050001,99,1.34,7.6
477054001,1,3.58,8.94
477054001,2,3.58,8.94
477054001,99,1.34,7.6
477079011,1,5.98,14.94
477079011,2,5.98,14.94
477079011,3,5.98,14.94
477079011,4,5.98,14.94
477079011,99,2.24,12.7
477079031,1,5.98,14.94
477079031,2,5.98,14.94
477079031,3,5.98,14.94
477079031,4,5.98,14.94
477079031,99,2.24,12.7
477080001,1,5.18,12.94
477080001,2,5.18,12.94
477080001,3,5.18,12.94
477080001,99,1.94,11
477080011,1,5.18,12.94
477080011,2,5.18,12.94
477080011,3,5.18,12.94
477080011,99,1.94,11
477082001,1,9.18,22.94
477082001,2,9.18,22.94
477082001,3,9.18,22.94
477082001,4,9.18,22.94
477082001,99,3.44,19.5
477082011,1,9.18,22.94
477082011,2,9.18,22.94
477082011,3,9.18,22.94
477082011,4,9.18,22.94
477082011,99,3.44,19.5
477082021,1,9.18,22.94
477082021,2,9.18,22.94
477082021,3,9.18,22.94
477082021,4,9.18,22.94
477082021,99,3.44,19.5
477082031,1,9.18,22.94
477082031,2,9.18,22.94
477082031,3,9.18,22.94
477082031,4,9.18,22.94
477082031,99,3.44,19.5
477086021,1,6.78,16.94
477086021,2,6.78,16.94
477086021,3,6.78,16.94
477086021,4,6.78,16.94
477086021,99,2.54,14.4
477088001,1,9.98,24.94
477088001,2,9.98,24.94
477088001,3,9.98,24.94
477088001,4,9.98,24.94
477088001,99,3.74,21.2
477088011,1,9.98,24.94
477088011,2,9.98,24.94
477088011,3,9.98,24.94
477088011,4,9.98,24.94
477088011,99,3.74,21.2
477088021,1,9.98,24.94
477088021,2,9.98,24.94
477088021,3,9.98,24.94
477088021,4,9.98,24.94
477088021,99,3.74,21.2
477088031,1,9.98,24.94
477088031,2,9.98,24.94
477088031,3,9.98,24.94
477088031,4,9.98,24.94
477088031,99,3.74,21.2
477088041,1,9.98,24.94
477088041,2,9.98,24.94
477088041,3,9.98,24.94
477088041,4,9.98,24.94
477088041,99,3.74,21.2
477088051,1,9.98,24.94
477088051,2,9.98,24.94
477088051,3,9.98,24.94
477088051,4,9.98,24.94
477088051,99,3.74,21.2
477089001,1,19.98,49.94
477089001,2,19.98,49.94
477089011,1,19.98,49.94
477089011,2,19.98,49.94
477089011,99,7.49,42.45
477092001,1,9.98,24.94
477092001,2,9.98,24.94
477092001,3,9.98,24.94
477092001,4,9.98,24.94
477092001,99,3.74,21.2
477289001,1,5.18,12.94
477289001,2,5.18,12.94
477289001,99,1.94,11
477289031,1,5.18,12.94
477289031,2,5.18,12.94
477289031,99,1.94,11
477296001,1,3.18,7.94
477296001,2,3.18,7.94
477296001,3,3.18,7.94
477296001,4,3.18,7.94
477296001,99,1.19,6.75
477296011,1,3.18,7.94
477296011,2,3.18,7.94
477296011,3,3.18,7.94
477296011,4,3.18,7.94
477296011,99,1.19,6.75
477296021,1,3.18,7.94
477296021,2,3.18,7.94
477296021,3,3.18,7.94
477296021,4,3.18,7.94
477296021,99,1.19,6.75
477296031,1,3.18,7.94
477296031,2,3.18,7.94
477296031,3,3.18,7.94
477296031,4,3.18,7.94
477296031,99,1.19,6.75
477301001,1,9.98,24.94
477301001,2,9.98,24.94
477301001,3,9.98,24.94
477301001,4,9.98,24.94
477301001,99,3.74,21.2
477305001,1,5.18,12.94
477305001,2,5.18,12.94
477305001,3,5.18,12.94
477305001,4,5.18,12.94
477305001,99,1.94,11
477305011,1,5.18,12.94
477305011,2,5.18,12.94
477305011,3,5.18,12.94
477305011,4,5.18,12.94
477305011,99,1.94,11
477310001,1,5.18,12.94
477310001,2,5.18,12.94
